_id,Year,Sex,Rank,Name,Count,Data_Revision_Date
2121,2002,Female,20,EMMA,1287,10/04/2023
2122,2002,Female,21,MICHELLE,1277,10/04/2023
2123,2002,Female,22,VANESSA,1258,10/04/2023
2124,2002,Female,23,VICTORIA,1211,10/04/2023
2125,2002,Female,24,KIMBERLY,1206,10/04/2023
2126,2002,Female,24,LESLIE,1206,10/04/2023
2127,2002,Male,1,DANIEL,4101,10/04/2023
2128,2002,Male,2,ANTHONY,3755,10/04/2023
2129,2002,Male,3,JOSE,3546,10/04/2023
2130,2002,Male,4,ANDREW,3523,10/04/2023
2131,2002,Male,5,JACOB,3358,10/04/2023
2132,2002,Male,6,JOSHUA,3348,10/04/2023
2133,2002,Male,7,MICHAEL,3205,10/04/2023
2134,2002,Male,8,DAVID,3173,10/04/2023
2135,2002,Male,9,MATTHEW,3071,10/04/2023
2136,2002,Male,10,ANGEL,2912,10/04/2023
2137,2002,Male,11,CHRISTOPHER,2886,10/04/2023
2138,2002,Male,12,JONATHAN,2719,10/04/2023
2139,2002,Male,13,JOSEPH,2676,10/04/2023
2140,2002,Male,14,ALEXANDER,2382,10/04/2023
2141,2002,Male,15,KEVIN,2344,10/04/2023
2142,2002,Male,16,RYAN,2281,10/04/2023
2143,2002,Male,17,BRANDON,2257,10/04/2023
2144,2002,Male,17,CHRISTIAN,2257,10/04/2023
2145,2002,Male,19,ETHAN,2252,10/04/2023
2146,2002,Male,20,NICHOLAS,2190,10/04/2023
2147,2002,Male,21,JUAN,2047,10/04/2023
2148,2002,Male,22,LUIS,1984,10/04/2023
2149,2002,Male,23,JESUS,1976,10/04/2023
2150,2002,Male,24,NATHAN,1934,10/04/2023
2151,2002,Male,25,JUSTIN,1926,10/04/2023
2152,2003,Female,1,EMILY,3398,10/04/2023
2153,2003,Female,2,ASHLEY,2732,10/04/2023
2154,2003,Female,3,SAMANTHA,2571,10/04/2023
2155,2003,Female,4,ISABELLA,2173,10/04/2023
2156,2003,Female,5,ALYSSA,1920,10/04/2023
2157,2003,Female,6,EMMA,1832,10/04/2023
2158,2003,Female,7,NATALIE,1817,10/04/2023
2159,2003,Female,8,JESSICA,1756,10/04/2023
2160,2003,Female,9,JENNIFER,1697,10/04/2023
2161,2003,Female,10,ELIZABETH,1666,10/04/2023
2162,2003,Female,11,JASMINE,1608,10/04/2023
2163,2003,Female,12,ALEXIS,1549,10/04/2023
2164,2003,Female,13,SOPHIA,1527,10/04/2023
2165,2003,Female,14,MADISON,1454,10/04/2023
2166,2003,Female,15,SARAH,1417,10/04/2023
2167,2003,Female,16,KIMBERLY,1410,10/04/2023
2168,2003,Female,17,HANNAH,1375,10/04/2023
2169,2003,Female,18,STEPHANIE,1330,10/04/2023
2170,2003,Female,19,VANESSA,1327,10/04/2023
2171,2003,Female,20,ANDREA,1320,10/04/2023
2172,2003,Female,21,BRIANNA,1295,10/04/2023
2173,2003,Female,22,ABIGAIL,1264,10/04/2023
2174,2003,Female,23,MARIA,1249,10/04/2023
2175,2003,Female,24,MICHELLE,1239,10/04/2023
2176,2003,Female,25,MIA,1226,10/04/2023
2177,2003,Male,1,DANIEL,4017,10/04/2023
2178,2003,Male,2,ANTHONY,3918,10/04/2023
2179,2003,Male,3,ANDREW,3443,10/04/2023
2180,2003,Male,4,JOSE,3363,10/04/2023
2181,2003,Male,5,JACOB,3347,10/04/2023
2182,2003,Male,6,DAVID,3344,10/04/2023
2183,2003,Male,7,ANGEL,3241,10/04/2023
2184,2003,Male,8,JOSHUA,3202,10/04/2023
2185,2003,Male,9,MICHAEL,3087,10/04/2023
2186,2003,Male,10,MATTHEW,2967,10/04/2023
2187,2003,Male,11,CHRISTOPHER,2785,10/04/2023
2188,2003,Male,12,JOSEPH,2704,10/04/2023
2189,2003,Male,13,JONATHAN,2697,10/04/2023
2190,2003,Male,14,RYAN,2560,10/04/2023
2191,2003,Male,15,ALEXANDER,2365,10/04/2023
2192,2003,Male,16,BRANDON,2361,10/04/2023
2193,2003,Male,17,KEVIN,2265,10/04/2023
2194,2003,Male,18,ETHAN,2228,10/04/2023
2195,2003,Male,19,NATHAN,2113,10/04/2023
2196,2003,Male,20,JUAN,2072,10/04/2023
2197,2003,Male,21,LUIS,2063,10/04/2023
2198,2003,Male,22,CHRISTIAN,2060,10/04/2023
2199,2003,Male,23,NICHOLAS,2003,10/04/2023
2200,2003,Male,24,GABRIEL,1967,10/04/2023
2201,2003,Male,25,JESUS,1891,10/04/2023
2202,2004,Female,1,EMILY,3395,10/04/2023
2203,2004,Female,2,ASHLEY,2927,10/04/2023
2204,2004,Female,3,SAMANTHA,2479,10/04/2023
2205,2004,Female,4,ISABELLA,2443,10/04/2023
2206,2004,Female,5,NATALIE,1942,10/04/2023
2207,2004,Female,6,ALYSSA,1806,10/04/2023
2208,2004,Female,7,EMMA,1742,10/04/2023
2209,2004,Female,8,SOPHIA,1715,10/04/2023
2210,2004,Female,9,JESSICA,1705,10/04/2023
2211,2004,Female,10,JASMINE,1666,10/04/2023
2212,2004,Female,11,ELIZABETH,1595,10/04/2023
2213,2004,Female,12,MADISON,1575,10/04/2023
2214,2004,Female,13,JENNIFER,1486,10/04/2023
2215,2004,Female,14,KIMBERLY,1460,10/04/2023
2216,2004,Female,15,ALEXIS,1437,10/04/2023
2217,2004,Female,16,ANDREA,1376,10/04/2023
2218,2004,Female,17,ABIGAIL,1318,10/04/2023
2219,2004,Female,18,HANNAH,1315,10/04/2023
2220,2004,Female,19,SARAH,1305,10/04/2023
2221,2004,Female,20,VANESSA,1302,10/04/2023
2222,2004,Female,21,MIA,1272,10/04/2023
2223,2004,Female,22,STEPHANIE,1249,10/04/2023
2224,2004,Female,23,BRIANNA,1223,10/04/2023
2225,2004,Female,24,MICHELLE,1154,10/04/2023
2226,2004,Female,25,OLIVIA,1149,10/04/2023
2227,2004,Male,1,DANIEL,4162,10/04/2023
2228,2004,Male,2,ANTHONY,3799,10/04/2023
2229,2004,Male,3,ANDREW,3471,10/04/2023
2230,2004,Male,4,JOSE,3391,10/04/2023
2231,2004,Male,5,JACOB,3330,10/04/2023
2232,2004,Male,6,JOSHUA,3292,10/04/2023
2233,2004,Male,7,DAVID,3248,10/04/2023
2234,2004,Male,8,ANGEL,3241,10/04/2023
2235,2004,Male,9,MATTHEW,2855,10/04/2023
2236,2004,Male,10,MICHAEL,2847,10/04/2023
2237,2004,Male,11,CHRISTOPHER,2758,10/04/2023
2238,2004,Male,12,JONATHAN,2546,10/04/2023
2239,2004,Male,13,RYAN,2509,10/04/2023
2240,2004,Male,14,ALEXANDER,2446,10/04/2023
2241,2004,Male,15,JOSEPH,2429,10/04/2023
2242,2004,Male,16,ETHAN,2365,10/04/2023
2243,2004,Male,17,NATHAN,2305,10/04/2023
2244,2004,Male,18,BRANDON,2207,10/04/2023
2245,2004,Male,19,KEVIN,2136,10/04/2023
2246,2004,Male,20,JUAN,2111,10/04/2023
2247,2004,Male,21,CHRISTIAN,2030,10/04/2023
2248,2004,Male,22,JESUS,2016,10/04/2023
2249,2004,Male,23,NICHOLAS,1998,10/04/2023
2250,2004,Male,24,DIEGO,1983,10/04/2023
2251,2004,Male,25,LUIS,1961,10/04/2023
2252,2005,Female,1,EMILY,3276,10/04/2023
2253,2005,Female,2,ASHLEY,2777,10/04/2023
2254,2005,Female,3,SAMANTHA,2489,10/04/2023
2255,2005,Female,4,ISABELLA,2344,10/04/2023
2256,2005,Female,5,MIA,2184,10/04/2023
2257,2005,Female,6,NATALIE,2040,10/04/2023
2258,2005,Female,7,SOPHIA,1885,10/04/2023
2259,2005,Female,8,EMMA,1633,10/04/2023
2260,2005,Female,9,ALYSSA,1617,10/04/2023
2261,2005,Female,10,MADISON,1525,10/04/2023
2262,2005,Female,11,JASMINE,1521,10/04/2023
2263,2005,Female,12,ELIZABETH,1486,10/04/2023
2264,2005,Female,13,JESSICA,1410,10/04/2023
2265,2005,Female,14,KIMBERLY,1399,10/04/2023
2266,2005,Female,15,ABIGAIL,1372,10/04/2023
2267,2005,Female,16,BRIANNA,1351,10/04/2023
2268,2005,Female,17,JENNIFER,1292,10/04/2023
2269,2005,Female,18,AVA,1227,10/04/2023
2270,2005,Female,19,HANNAH,1218,10/04/2023
2271,2005,Female,20,SARAH,1212,10/04/2023
2272,2005,Female,21,ALEXIS,1204,10/04/2023
2273,2005,Female,22,ANDREA,1203,10/04/2023
2274,2005,Female,23,ANGELINA,1179,10/04/2023
2275,2005,Female,24,VANESSA,1154,10/04/2023
2276,2005,Female,25,STEPHANIE,1153,10/04/2023
2277,2005,Male,1,DANIEL,3902,10/04/2023
2278,2005,Male,2,ANTHONY,3721,10/04/2023
2279,2005,Male,3,ANGEL,3551,10/04/2023
2280,2005,Male,4,DAVID,3253,10/04/2023
2281,2005,Male,5,JOSHUA,3209,10/04/2023
2282,2005,Male,6,JOSE,3203,10/04/2023
2283,2005,Male,7,ANDREW,3139,10/04/2023
2284,2005,Male,8,JACOB,3097,10/04/2023
2285,2005,Male,9,MATTHEW,2850,10/04/2023
2286,2005,Male,10,MICHAEL,2742,10/04/2023
2287,2005,Male,11,JONATHAN,2635,10/04/2023
2288,2005,Male,12,CHRISTOPHER,2589,10/04/2023
2289,2005,Male,13,JOSEPH,2534,10/04/2023
2290,2005,Male,14,ALEXANDER,2448,10/04/2023
2291,2005,Male,15,NATHAN,2401,10/04/2023
2292,2005,Male,16,ETHAN,2361,10/04/2023
2293,2005,Male,17,RYAN,2331,10/04/2023
2294,2005,Male,18,DIEGO,2307,10/04/2023
2295,2005,Male,19,JUAN,2219,10/04/2023
2296,2005,Male,20,KEVIN,2195,10/04/2023
2297,2005,Male,21,BRANDON,2115,10/04/2023
2298,2005,Male,22,CHRISTIAN,2014,10/04/2023
2299,2005,Male,23,LUIS,2003,10/04/2023
2300,2005,Male,24,JESUS,1968,10/04/2023
2301,2005,Male,25,GABRIEL,1950,10/04/2023
2302,2006,Female,1,EMILY,3088,10/04/2023
2303,2006,Female,2,ISABELLA,2786,10/04/2023
2304,2006,Female,3,ASHLEY,2605,10/04/2023
2305,2006,Female,4,MIA,2440,10/04/2023
2306,2006,Female,5,SAMANTHA,2336,10/04/2023
2307,2006,Female,6,NATALIE,2223,10/04/2023
2308,2006,Female,7,SOPHIA,1967,10/04/2023
2309,2006,Female,8,EMMA,1544,10/04/2023
2310,2006,Female,9,ABIGAIL,1477,10/04/2023
2311,2006,Female,10,AVA,1469,10/04/2023
2312,2006,Female,11,MADISON,1435,10/04/2023
2313,2006,Female,12,ELIZABETH,1424,10/04/2023
2314,2006,Female,13,ALYSSA,1398,10/04/2023
2315,2006,Female,14,BRIANNA,1393,10/04/2023
2316,2006,Female,14,KIMBERLY,1393,10/04/2023
2317,2006,Female,16,JASMINE,1382,10/04/2023
2318,2006,Female,17,ANDREA,1317,10/04/2023
2319,2006,Female,18,JESSICA,1259,10/04/2023
2320,2006,Female,19,ALEXA,1241,10/04/2023
2321,2006,Female,20,OLIVIA,1209,10/04/2023
2322,2006,Female,21,HANNAH,1205,10/04/2023
2323,2006,Female,22,VALERIA,1203,10/04/2023
2324,2006,Female,23,ANGELINA,1157,10/04/2023
2325,2006,Female,24,SARAH,1154,10/04/2023
2326,2006,Female,25,JOCELYN,1143,10/04/2023
2327,2006,Male,1,DANIEL,3810,10/04/2023
2328,2006,Male,2,ANTHONY,3770,10/04/2023
2329,2006,Male,3,ANGEL,3720,10/04/2023
2330,2006,Male,4,JACOB,3190,10/04/2023
2331,2006,Male,5,DAVID,3135,10/04/2023
2332,2006,Male,6,ANDREW,3120,10/04/2023
2333,2006,Male,7,JOSE,3112,10/04/2023
2334,2006,Male,8,JOSHUA,3009,10/04/2023
2335,2006,Male,9,CHRISTOPHER,2869,10/04/2023
2336,2006,Male,10,DIEGO,2748,10/04/2023
2337,2006,Male,11,MATTHEW,2739,10/04/2023
2338,2006,Male,12,MICHAEL,2718,10/04/2023
2339,2006,Male,13,JONATHAN,2625,10/04/2023
2340,2006,Male,14,ALEXANDER,2487,10/04/2023
2341,2006,Male,15,NATHAN,2444,10/04/2023
2342,2006,Male,16,ETHAN,2391,10/04/2023
2343,2006,Male,17,JOSEPH,2359,10/04/2023
2344,2006,Male,18,CHRISTIAN,2196,10/04/2023
2345,2006,Male,19,ADRIAN,2108,10/04/2023
2346,2006,Male,20,JUAN,2080,10/04/2023
2347,2006,Male,21,LUIS,2077,10/04/2023
2348,2006,Male,22,BRANDON,2068,10/04/2023
2349,2006,Male,23,RYAN,2049,10/04/2023
2350,2006,Male,24,KEVIN,2046,10/04/2023
2351,2006,Male,25,JESUS,1950,10/04/2023
2352,2007,Female,1,EMILY,2954,10/04/2023
2353,2007,Female,2,ISABELLA,2918,10/04/2023
2354,2007,Female,3,SOPHIA,2596,10/04/2023
2355,2007,Female,4,ASHLEY,2517,10/04/2023
2356,2007,Female,5,SAMANTHA,2366,10/04/2023
2357,2007,Female,6,MIA,2060,10/04/2023
2358,2007,Female,7,NATALIE,1908,10/04/2023
2359,2007,Female,8,EMMA,1628,10/04/2023
2360,2007,Female,9,ALYSSA,1556,10/04/2023
2361,2007,Female,10,JOCELYN,1516,10/04/2023
2362,2007,Female,11,ELIZABETH,1507,10/04/2023
2363,2007,Female,12,AVA,1480,10/04/2023
2364,2007,Female,13,ABIGAIL,1432,10/04/2023
2365,2007,Female,14,KIMBERLY,1409,10/04/2023
2366,2007,Female,15,MADISON,1349,10/04/2023
2367,2007,Female,16,OLIVIA,1335,10/04/2023
2368,2007,Female,17,BRIANNA,1331,10/04/2023
2369,2007,Female,18,SOFIA,1318,10/04/2023
2370,2007,Female,19,JASMINE,1300,10/04/2023
2371,2007,Female,20,ANDREA,1269,10/04/2023
2372,2007,Female,21,VANESSA,1209,10/04/2023
2373,2007,Female,22,HANNAH,1172,10/04/2023
2374,2007,Female,23,CHLOE,1168,10/04/2023
2375,2007,Female,24,ALEXA,1158,10/04/2023
2376,2007,Female,25,VICTORIA,1141,10/04/2023
2377,2007,Male,1,DANIEL,3848,10/04/2023
2378,2007,Male,2,ANTHONY,3773,10/04/2023
2379,2007,Male,3,ANGEL,3539,10/04/2023
2380,2007,Male,4,DAVID,3111,10/04/2023
2381,2007,Male,5,JACOB,3108,10/04/2023
2382,2007,Male,6,ANDREW,3015,10/04/2023
2383,2007,Male,7,CHRISTOPHER,2978,10/04/2023
2384,2007,Male,8,JOSHUA,2870,10/04/2023
2385,2007,Male,9,JOSE,2853,10/04/2023
2386,2007,Male,10,DIEGO,2620,10/04/2023
2387,2007,Male,11,ALEXANDER,2599,10/04/2023
2388,2007,Male,12,MATTHEW,2574,10/04/2023
2389,2007,Male,13,MICHAEL,2548,10/04/2023
2390,2007,Male,14,ETHAN,2511,10/04/2023
2391,2007,Male,15,JONATHAN,2493,10/04/2023
2392,2007,Male,16,NATHAN,2452,10/04/2023
2393,2007,Male,17,JOSEPH,2292,10/04/2023
2394,2007,Male,18,ADRIAN,2150,10/04/2023
2395,2007,Male,19,BRANDON,2146,10/04/2023
2396,2007,Male,20,KEVIN,2084,10/04/2023
2397,2007,Male,21,CHRISTIAN,2059,10/04/2023
2398,2007,Male,22,LUIS,2011,10/04/2023
2399,2007,Male,23,RYAN,1974,10/04/2023
2400,2007,Male,24,ISAAC,1973,10/04/2023
2401,2007,Male,25,NOAH,1936,10/04/2023
2402,2008,Female,1,ISABELLA,2780,10/04/2023
2403,2008,Female,2,EMILY,2770,10/04/2023
2404,2008,Female,3,SOPHIA,2565,10/04/2023
2405,2008,Female,4,SAMANTHA,2255,10/04/2023
2406,2008,Female,5,ASHLEY,2039,10/04/2023
2407,2008,Female,6,NATALIE,1875,10/04/2023
2408,2008,Female,7,MIA,1844,10/04/2023
2409,2008,Female,8,EMMA,1738,10/04/2023
2410,2008,Female,9,ABIGAIL,1570,10/04/2023
2411,2008,Female,10,AVA,1468,10/04/2023
2412,2008,Female,11,OLIVIA,1418,10/04/2023
2413,2008,Female,12,MADISON,1410,10/04/2023
2414,2008,Female,13,ELIZABETH,1409,10/04/2023
2415,2008,Female,14,VALERIA,1374,10/04/2023
2416,2008,Female,15,ALYSSA,1357,10/04/2023
2417,2008,Female,16,CHLOE,1355,10/04/2023
2418,2008,Female,17,SOFIA,1328,10/04/2023
2419,2008,Female,18,KIMBERLY,1318,10/04/2023
2420,2008,Female,19,BRIANNA,1230,10/04/2023
2421,2008,Female,20,VICTORIA,1145,10/04/2023
2422,2008,Female,21,ANDREA,1110,10/04/2023
2423,2008,Female,22,CAMILA,1100,10/04/2023
2424,2008,Female,23,JOCELYN,1089,10/04/2023
2425,2008,Female,24,JASMINE,1040,10/04/2023
2426,2008,Female,25,VANESSA,1030,10/04/2023
2427,2008,Male,1,DANIEL,3734,10/04/2023
2428,2008,Male,2,ANTHONY,3624,10/04/2023
2429,2008,Male,3,ANGEL,3194,10/04/2023
2430,2008,Male,4,JACOB,3016,10/04/2023
2431,2008,Male,5,DAVID,2908,10/04/2023
2432,2008,Male,6,ALEXANDER,2865,10/04/2023
2433,2008,Male,7,ANDREW,2829,10/04/2023
2434,2008,Male,8,JOSHUA,2745,10/04/2023
2435,2008,Male,9,CHRISTOPHER,2607,10/04/2023
2436,2008,Male,10,JOSE,2574,10/04/2023
2437,2008,Male,11,MATTHEW,2535,10/04/2023
2438,2008,Male,12,ETHAN,2518,10/04/2023
2439,2008,Male,13,NATHAN,2516,10/04/2023
2440,2008,Male,14,MICHAEL,2505,10/04/2023
2441,2008,Male,15,JONATHAN,2306,10/04/2023
2442,2008,Male,16,JOSEPH,2208,10/04/2023
2443,2008,Male,17,DIEGO,2146,10/04/2023
2444,2008,Male,18,ADRIAN,2140,10/04/2023
2445,2008,Male,19,JAYDEN,2050,10/04/2023
2446,2008,Male,20,BRANDON,2013,10/04/2023
2447,2008,Male,21,ISAAC,1964,10/04/2023
2448,2008,Male,22,NOAH,1933,10/04/2023
2449,2008,Male,23,KEVIN,1915,10/04/2023
2450,2008,Male,24,CHRISTIAN,1882,10/04/2023
2451,2008,Male,25,RYAN,1831,10/04/2023
2452,2009,Female,1,ISABELLA,3156,10/04/2023
2453,2009,Female,2,SOPHIA,2653,10/04/2023
2454,2009,Female,3,EMILY,2536,10/04/2023
2455,2009,Female,4,MIA,2102,10/04/2023
2456,2009,Female,5,SAMANTHA,1832,10/04/2023
2457,2009,Female,6,NATALIE,1729,10/04/2023
2458,2009,Female,7,EMMA,1708,10/04/2023
2459,2009,Female,8,ASHLEY,1618,10/04/2023
2460,2009,Female,9,ABIGAIL,1552,10/04/2023
2461,2009,Female,10,OLIVIA,1550,10/04/2023
2462,2009,Female,11,AVA,1338,10/04/2023
2463,2009,Female,12,ELIZABETH,1306,10/04/2023
2464,2009,Female,13,CHLOE,1304,10/04/2023
2465,2009,Female,14,VALERIA,1252,10/04/2023
2466,2009,Female,15,SOFIA,1231,10/04/2023
2467,2009,Female,16,MADISON,1216,10/04/2023
2468,2009,Female,17,ALYSSA,1204,10/04/2023
2469,2009,Female,18,BRIANNA,1189,10/04/2023
2470,2009,Female,19,KIMBERLY,1119,10/04/2023
2471,2009,Female,20,CAMILA,1053,10/04/2023
2472,2009,Female,21,ANDREA,1050,10/04/2023
2473,2009,Female,22,ALEXA,1026,10/04/2023
2474,2009,Female,23,VICTORIA,1002,10/04/2023
2475,2009,Female,24,ALEXIS,980,10/04/2023
2476,2009,Female,24,EVELYN,980,10/04/2023
2477,2009,Male,1,DANIEL,3390,10/04/2023
2478,2009,Male,2,ANTHONY,3077,10/04/2023
2479,2009,Male,3,ANGEL,3034,10/04/2023
2480,2009,Male,4,JACOB,2954,10/04/2023
2481,2009,Male,5,ALEXANDER,2875,10/04/2023
2482,2009,Male,6,ETHAN,2667,10/04/2023
2483,2009,Male,7,DAVID,2625,10/04/2023
2484,2009,Male,8,ANDREW,2580,10/04/2023
2485,2009,Male,9,MATTHEW,2420,10/04/2023
2486,2009,Male,10,JOSHUA,2407,10/04/2023
2487,2009,Male,11,CHRISTOPHER,2386,10/04/2023
2488,2009,Male,12,MICHAEL,2338,10/04/2023
2489,2009,Male,13,NATHAN,2334,10/04/2023
2490,2009,Male,14,JAYDEN,2262,10/04/2023
2491,2009,Male,15,JOSE,2177,10/04/2023
2492,2009,Male,16,ADRIAN,2099,10/04/2023
2493,2009,Male,17,JOSEPH,2091,10/04/2023
2494,2009,Male,18,JONATHAN,2057,10/04/2023
2495,2009,Male,19,NOAH,2050,10/04/2023
2496,2009,Male,20,ISAAC,1855,10/04/2023
2497,2009,Male,21,AIDEN,1803,10/04/2023
2498,2009,Male,22,CHRISTIAN,1762,10/04/2023
2499,2009,Male,23,JULIAN,1759,10/04/2023
2500,2009,Male,24,DIEGO,1749,10/04/2023
2501,2009,Male,25,BRANDON,1720,10/04/2023
2502,2010,Female,1,ISABELLA,3354,10/04/2023
2503,2010,Female,2,SOPHIA,3352,10/04/2023
2504,2010,Female,3,EMILY,2385,10/04/2023
2505,2010,Female,4,MIA,2008,10/04/2023
2506,2010,Female,5,EMMA,1774,10/04/2023
2507,2010,Female,6,SAMANTHA,1669,10/04/2023
2508,2010,Female,7,OLIVIA,1630,10/04/2023
2509,2010,Female,8,ABIGAIL,1617,10/04/2023
2510,2010,Female,9,NATALIE,1466,10/04/2023
2511,2010,Female,10,AVA,1403,10/04/2023
2512,2010,Female,11,SOFIA,1395,10/04/2023
2513,2010,Female,12,CHLOE,1366,10/04/2023
2514,2010,Female,13,ASHLEY,1312,10/04/2023
2515,2010,Female,14,CAMILA,1218,10/04/2023
2516,2010,Female,15,ELIZABETH,1119,10/04/2023
2517,2010,Female,16,VICTORIA,1071,10/04/2023
2518,2010,Female,17,ALYSSA,1065,10/04/2023
2519,2010,Female,18,BRIANNA,1052,10/04/2023
2520,2010,Female,19,MADISON,1034,10/04/2023
2521,2010,Female,20,KIMBERLY,1002,10/04/2023
2522,2010,Female,21,ALEXA,991,10/04/2023
2523,2010,Female,22,VALERIA,981,10/04/2023
2524,2010,Female,23,EVELYN,976,10/04/2023
2525,2010,Female,24,HAILEY,912,10/04/2023
2526,2010,Female,25,BELLA,902,10/04/2023
2527,2010,Male,1,JACOB,3335,10/04/2023
2528,2010,Male,2,DANIEL,3132,10/04/2023
2529,2010,Male,3,ANTHONY,2850,10/04/2023
2530,2010,Male,4,ALEXANDER,2593,10/04/2023
2531,2010,Male,5,ANGEL,2553,10/04/2023
2532,2010,Male,6,ETHAN,2457,10/04/2023
2533,2010,Male,7,JAYDEN,2431,10/04/2023
2534,2010,Male,8,DAVID,2412,10/04/2023
2535,2010,Male,9,ANDREW,2372,10/04/2023
2536,2010,Male,10,NATHAN,2262,10/04/2023
2537,2010,Male,11,MATTHEW,2216,10/04/2023
2538,2010,Male,12,JOSHUA,2121,10/04/2023
2539,2010,Male,13,NOAH,2114,10/04/2023
2540,2010,Male,14,MICHAEL,2088,10/04/2023
2541,2010,Male,15,CHRISTOPHER,2027,10/04/2023
2542,2010,Male,16,JONATHAN,1987,10/04/2023
2543,2010,Male,17,ADRIAN,1964,10/04/2023
2544,2010,Male,18,JOSE,1936,10/04/2023
2545,2010,Male,19,AIDEN,1935,10/04/2023
2546,2010,Male,20,JULIAN,1904,10/04/2023
2547,2010,Male,21,JOSEPH,1853,10/04/2023
2548,2010,Male,22,ISAAC,1765,10/04/2023
2549,2010,Male,23,GABRIEL,1635,10/04/2023
2550,2010,Male,24,CHRISTIAN,1594,10/04/2023
2551,2010,Male,25,BRANDON,1562,10/04/2023
2552,2011,Female,1,SOPHIA,3549,10/04/2023
2553,2011,Female,2,ISABELLA,3049,10/04/2023
2554,2011,Female,3,EMILY,2389,10/04/2023
2555,2011,Female,4,MIA,2301,10/04/2023
2556,2011,Female,5,EMMA,2113,10/04/2023
2557,2011,Female,6,OLIVIA,1785,10/04/2023
2558,2011,Female,7,SOFIA,1566,10/04/2023
2559,2011,Female,8,ABIGAIL,1556,10/04/2023
2560,2011,Female,9,SAMANTHA,1544,10/04/2023
2561,2011,Female,10,NATALIE,1488,10/04/2023
2562,2011,Female,11,CAMILA,1449,10/04/2023
2563,2011,Female,12,AVA,1373,10/04/2023
2564,2011,Female,13,VICTORIA,1279,10/04/2023
2565,2011,Female,14,CHLOE,1272,10/04/2023
2566,2011,Female,15,ELIZABETH,1199,10/04/2023
2567,2011,Female,16,ASHLEY,1152,10/04/2023
2568,2011,Female,17,MADISON,1104,10/04/2023
2569,2011,Female,18,EVELYN,1058,10/04/2023
2570,2011,Female,19,KIMBERLY,989,10/04/2023
2571,2011,Female,20,ALYSSA,932,10/04/2023
2572,2011,Female,20,ANDREA,932,10/04/2023
2573,2011,Female,22,HAILEY,929,10/04/2023
2574,2011,Female,23,ELLA,913,10/04/2023
2575,2011,Female,24,ALEXA,905,10/04/2023
2576,2011,Female,25,ZOE,899,10/04/2023
2577,2011,Male,1,JACOB,3153,10/04/2023
2578,2011,Male,2,DANIEL,2885,10/04/2023
2579,2011,Male,3,JAYDEN,2744,10/04/2023
2580,2011,Male,4,ANTHONY,2677,10/04/2023
2581,2011,Male,5,MATTHEW,2459,10/04/2023
2582,2011,Male,6,ALEXANDER,2454,10/04/2023
2583,2011,Male,7,ETHAN,2384,10/04/2023
2584,2011,Male,8,DAVID,2293,10/04/2023
2585,2011,Male,9,ANDREW,2278,10/04/2023
2586,2011,Male,10,NATHAN,2242,10/04/2023
2587,2011,Male,11,NOAH,2215,10/04/2023
2588,2011,Male,12,ANGEL,2161,10/04/2023
2589,2011,Male,13,MICHAEL,2095,10/04/2023
2590,2011,Male,14,JULIAN,1933,10/04/2023
2591,2011,Male,15,JOSHUA,1906,10/04/2023
2592,2011,Male,16,AIDEN,1903,10/04/2023
2593,2011,Male,17,JONATHAN,1869,10/04/2023
2594,2011,Male,18,ISAAC,1863,10/04/2023
2595,2011,Male,19,MASON,1830,10/04/2023
2596,2011,Male,20,ADRIAN,1810,10/04/2023
2597,2011,Male,21,CHRISTOPHER,1773,10/04/2023
2598,2011,Male,22,JOSEPH,1759,10/04/2023
2599,2011,Male,23,JOSE,1671,10/04/2023
2600,2011,Male,24,BENJAMIN,1587,10/04/2023
2601,2011,Male,25,AARON,1530,10/04/2023
2602,2012,Female,1,SOPHIA,3621,10/04/2023
2603,2012,Female,2,ISABELLA,3085,10/04/2023
2604,2012,Female,3,EMMA,2437,10/04/2023
2605,2012,Female,4,EMILY,2419,10/04/2023
2606,2012,Female,5,MIA,2315,10/04/2023
2607,2012,Female,6,OLIVIA,1899,10/04/2023
2608,2012,Female,7,SOFIA,1679,10/04/2023
2609,2012,Female,8,ABIGAIL,1642,10/04/2023
2610,2012,Female,9,SAMANTHA,1444,10/04/2023
2611,2012,Female,10,CAMILA,1412,10/04/2023
2612,2012,Female,11,AVA,1405,10/04/2023
2613,2012,Female,12,VICTORIA,1305,10/04/2023
2614,2012,Female,13,NATALIE,1290,10/04/2023
2615,2012,Female,14,ELIZABETH,1095,10/04/2023
2616,2012,Female,15,CHLOE,1092,10/04/2023
2617,2012,Female,16,EVELYN,1038,10/04/2023
2618,2012,Female,17,GENESIS,1029,10/04/2023
2619,2012,Female,18,ASHLEY,998,10/04/2023
2620,2012,Female,19,MADISON,986,10/04/2023
2621,2012,Female,19,ZOE,986,10/04/2023
2622,2012,Female,21,CHARLOTTE,911,10/04/2023
2623,2012,Female,22,HAILEY,899,10/04/2023
2624,2012,Female,23,MELANIE,886,10/04/2023
2625,2012,Female,24,AUDREY,855,10/04/2023
2626,2012,Female,25,KIMBERLY,850,10/04/2023
2627,2012,Male,1,JACOB,2959,10/04/2023
2628,2012,Male,2,JAYDEN,2850,10/04/2023
2629,2012,Male,3,ETHAN,2665,10/04/2023
2630,2012,Male,4,DANIEL,2661,10/04/2023
